1658,S7,activecluster2,206,0,irc1,8.479542629793286,-16.1853654300794,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f1658/ts-1658/,E(RB3LYP),=-4560.97908897,=-4559.250883,=-4559.161288,=-4559.160344,=-4559.374632,=1170,NImag=1,-2861053.17532632,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f1658/ts-1658/irc1,E(RB3LYP),=-4560.99492352,=-4559.264364,=-4559.174583,=-4559.173639,=-4559.388145,=1170,NImag=0,-2861061.6548689497,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f1658/ts-1658/irc2,E(RB3LYP),=-4561.01878976,=-4559.288352,=-4559.198102,=-4559.197158,=-4559.413938,=1170,NImag=0,-2861077.8402343797
2000,S1,sampling,200,1,irc1,9.604040550533682,-15.140561279840767,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f2000/ts-2000/,E(RB3LYP),=-4461.71145537,=-4460.023950,=-4459.932547,=-4459.931603,=-4460.149938,=1144,NImag=1,-2798788.6875943798,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f2000/ts-2000/irc1,E(RB3LYP),=-4461.72820645,=-4460.038222,=-4459.946607,=-4459.945662,=-4460.165243,=1144,NImag=0,-2798798.2916349303,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f2000/ts-2000/irc2,E(RB3LYP),=-4461.75171458,=-4460.062263,=-4459.970210,=-4459.969266,=-4460.189371,=1144,NImag=0,-2798813.43219621
2150,S8,rincluster1,193,1,irc2,11.88754944037646,-11.839231169782579,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f2150/ts-2150/,E(RB3LYP),=-4253.72321598,=-4252.091322,=-4252.004684,=-4252.003740,=-4252.213605,=1092,NImag=1,-2668306.55927355,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f2150/ts-2150/irc2,E(RB3LYP),=-4253.74156977,=-4252.108802,=-4252.021556,=-4252.020612,=-4252.232549,=1092,NImag=0,-2668318.44682299,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f2150/ts-2150/irc1,E(RB3LYP),=-4253.76323587,=-4252.128929,=-4252.041708,=-4252.040764,=-4252.251416,=1092,NImag=0,-2668330.28605416
2224,S8,rincluster2,184,0,irc1,7.895958330016583,-18.41428095009178,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2224/ts-2224/,E(RB3LYP),=-4098.45917726,=-4096.903731,=-4096.820524,=-4096.819580,=-4097.023195,=1046,NImag=1,-2570923.02509445,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2224/ts-2224/irc1,E(RB3LYP),=-4098.47557689,=-4096.917578,=-4096.834391,=-4096.833447,=-4097.035778,=1046,NImag=0,-2570930.92105278,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2224/ts-2224/irc2,E(RB3LYP),=-4098.50306042,=-4096.945177,=-4096.861789,=-4096.860845,=-4097.065123,=1046,NImag=0,-2570949.33533373
2322,S2,random1,206,0,irc1,11.62085769046098,-10.363327649887651,/project/dwappett/CM-MD-250-set/opts/S2_random1/f2322/ts-2322/,E(RB3LYP),=-4560.97263650,=-4559.233506,=-4559.141892,=-4559.140947,=-4559.361696,=1170,NImag=1,-2861045.0578569598,/project/dwappett/CM-MD-250-set/opts/S2_random1/f2322/ts-2322/irc1,E(RB3LYP),=-4560.99658505,=-4559.255561,=-4559.163728,=-4559.162784,=-4559.380215,=1170,NImag=0,-2861056.67871465,/project/dwappett/CM-MD-250-set/opts/S2_random1/f2322/ts-2322/irc2,E(RB3LYP),=-4561.01144742,=-4559.269376,=-4559.177554,=-4559.176609,=-4559.396730,=1170,NImag=0,-2861067.0420423
2373,S2,random3a,205,0,irc2,9.861947160214186,-14.341741050127894,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2373/ts-2373/,E(RB3LYP),=-4199.89176177,=-4198.163306,=-4198.071876,=-4198.070932,=-4198.292259,=1157,NImag=1,-2634470.37544509,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2373/ts-2373/irc2,E(RB3LYP),=-4199.91091113,=-4198.179746,=-4198.088437,=-4198.087493,=-4198.307975,=1157,NImag=0,-2634480.23739225,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2373/ts-2373/irc1,E(RB3LYP),=-4199.94297265,=-4198.207227,=-4198.117568,=-4198.116624,=-4198.330830,=1157,NImag=0,-2634494.5791333
2391,S2,random3a,228,0,irc2,10.069025459699333,-16.303337309975177,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2391/ts-2391/,E(RB3LYP),=-5039.81366900,=-5037.888783,=-5037.788305,=-5037.787360,=-5038.020612,=1297,NImag=1,-3161408.3142361203,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2391/ts-2391/irc2,E(RB3LYP),=-5039.83241275,=-5037.904977,=-5037.804453,=-5037.803509,=-5038.036658,=1297,NImag=0,-3161418.38326158,/project/dwappett/CM-MD-250-set/opts/S2_random3a/f2391/ts-2391/irc1,E(RB3LYP),=-5039.85402793,=-5037.928076,=-5037.826637,=-5037.825693,=-5038.062639,=1297,NImag=0,-3161434.68659889
2473,S8,rincluster2,206,0,irc1,11.078061539679766,-14.807353470474482,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2473/ts-2473/,E(RB3LYP),=-4560.99278395,=-4559.257116,=-4559.167803,=-4559.166859,=-4559.379692,=1170,NImag=1,-2861056.35052692,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2473/ts-2473/irc1,E(RB3LYP),=-4561.01197476,=-4559.274261,=-4559.184897,=-4559.183953,=-4559.397346,=1170,NImag=0,-2861067.4285884597,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f2473/ts-2473/irc2,E(RB3LYP),=-4561.03374289,=-4559.296534,=-4559.206519,=-4559.205574,=-4559.420943,=1170,NImag=0,-2861082.23594193
2475,S6,active2cluster4,213,0,irc1,10.234688099939376,-14.491715940181166,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster4/f2475/ts-2475/,E(RB3LYP),=-4768.97515181,=-4767.183547,=-4767.089080,=-4767.088136,=-4767.313534,=1222,NImag=1,-2991536.91572034,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster4/f2475/ts-2475/irc1,E(RB3LYP),=-4768.99349296,=-4767.199681,=-4767.105049,=-4767.104105,=-4767.329844,=1222,NImag=0,-2991547.15040844,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster4/f2475/ts-2475/irc2,E(RB3LYP),=-4769.01831064,=-4767.224247,=-4767.129890,=-4767.128946,=-4767.352938,=1222,NImag=0,-2991561.64212438
2747,S4,random5,212,0,irc2,8.569904070347548,-13.73180132964626,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2747/ts-2747/,E(RB3LYP),=-4639.60497979,=-4637.817867,=-4637.723131,=-4637.722187,=-4637.946988,=1196,NImag=1,-2910358.1144398795,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2747/ts-2747/irc2,E(RB3LYP),=-4639.61956169,=-4637.830682,=-4637.735576,=-4637.734631,=-4637.960645,=1196,NImag=0,-2910366.68434395,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2747/ts-2747/irc1,E(RB3LYP),=-4639.64390280,=-4637.853567,=-4637.758856,=-4637.757912,=-4637.982528,=1196,NImag=0,-2910380.4161452795
2752,S6,active2cluster2,215,1,irc1,10.376505360007286,-12.502509240061045,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f2752/ts-2752/,E(RB3LYP),=-4732.51641602,=-4730.700208,=-4730.603665,=-4730.602721,=-4730.831955,=1219,NImag=1,-2968644.36008205,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f2752/ts-2752/irc1,E(RB3LYP),=-4732.53427132,=-4730.716623,=-4730.619402,=-4730.618458,=-4730.848491,=1219,NImag=0,-2968654.73658741,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f2752/ts-2752/irc2,E(RB3LYP),=-4732.55791467,=-4730.737780,=-4730.641537,=-4730.640593,=-4730.868415,=1219,NImag=0,-2968667.23909665
2862,S4,random5,199,0,irc1,10.315636890009046,-14.059361550025642,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2862/ts-2862/,E(RB3LYP),=-4369.26799946,=-4367.584877,=-4367.495659,=-4367.494715,=-4367.707918,=1121,NImag=1,-2740780.39562418,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2862/ts-2862/irc1,E(RB3LYP),=-4369.28666101,=-4367.601374,=-4367.512049,=-4367.511105,=-4367.724357,=1121,NImag=0,-2740790.71126107,/project/dwappett/CM-MD-250-set/opts/S4_random5/f2862/ts-2862/irc2,E(RB3LYP),=-4369.30695905,=-4367.622171,=-4367.532003,=-4367.531059,=-4367.746762,=1121,NImag=0,-2740804.77062262
3000,S1,sampling,185,0,irc1,7.6305215996690094,-16.47025497071445,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f3000/ts-3000/,E(RB3LYP),=-4173.66811658,=-4172.110154,=-4172.025735,=-4172.024790,=-4172.232122,=1060,NImag=1,-2618117.37887622,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f3000/ts-3000/irc1,E(RB3LYP),=-4173.68282656,=-4172.122408,=-4172.037982,=-4172.037038,=-4172.244282,=1060,NImag=0,-2618125.0093978196,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f3000/ts-3000/irc2,E(RB3LYP),=-4173.70802912,=-4172.147264,=-4172.062330,=-4172.061386,=-4172.270529,=1060,NImag=0,-2618141.4796527904
3059,S6,active2cluster2,209,0,irc2,12.79618392046541,-9.861947159748524,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3059/ts-3059/,E(RB3LYP),=-4637.39726370,=-4635.637417,=-4635.544200,=-4635.543256,=-4635.765437,=1188,NImag=1,-2908989.16937187,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3059/ts-3059/irc2,E(RB3LYP),=-4637.41889245,=-4635.657265,=-4635.563976,=-4635.563032,=-4635.785829,=1188,NImag=0,-2909001.9655557903,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3059/ts-3059/irc1,E(RB3LYP),=-4637.43222401,=-4635.671193,=-4635.576861,=-4635.575917,=-4635.801545,=1188,NImag=0,-2909011.82750295
3374,S6,active2cluster2,204,0,irc1,10.405370820313692,-10.335089699365199,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3374/ts-3374/,E(RB3LYP),=-4576.05158099,=-4574.332409,=-4574.241479,=-4574.240535,=-4574.456792,=1169,NImag=1,-2870517.38154792,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3374/ts-3374/irc1,E(RB3LYP),=-4576.07093641,=-4574.349357,=-4574.258487,=-4574.257543,=-4574.473374,=1169,NImag=0,-2870527.7869187403,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f3374/ts-3374/irc2,E(RB3LYP),=-4576.08656209,=-4574.364442,=-4574.273012,=-4574.272068,=-4574.489844,=1169,NImag=0,-2870538.1220084396
3436,S3,random4a,216,0,irc2,9.780998370144516,-14.418297270312905,/project/dwappett/CM-MD-250-set/opts/S3_random4a/f3436/ts-3436/,E(RB3LYP),=-4845.42629173,=-4843.610453,=-4843.513587,=-4843.512643,=-4843.740024,=1240,NImag=1,-3039495.3024602397,/project/dwappett/CM-MD-250-set/opts/S3_random4a/f3436/ts-3436/irc2,E(RB3LYP),=-4845.44272247,=-4843.625271,=-4843.528020,=-4843.527076,=-4843.755611,=1240,NImag=0,-3039505.08345861,/project/dwappett/CM-MD-250-set/opts/S3_random4a/f3436/ts-3436/irc1,E(RB3LYP),=-4845.46388337,=-4843.646240,=-4843.548628,=-4843.547683,=-4843.778588,=1240,NImag=0,-3039519.50175588
3483,S5,cluster3qm,203,1,irc2,11.226781410165131,-14.098894680384547,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3483/ts-3483/,E(RB3LYP),=-4426.77213347,=-4425.060187,=-4424.971864,=-4424.970920,=-4425.182126,=1147,NImag=1,-2776846.0358862597,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3483/ts-3483/irc2,E(RB3LYP),=-4426.79014082,=-4425.076786,=-4424.988018,=-4424.987074,=-4425.200017,=1147,NImag=0,-2776857.26266767,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3483/ts-3483/irc1,E(RB3LYP),=-4426.81401562,=-4425.099916,=-4425.011214,=-4425.010270,=-4425.222485,=1147,NImag=0,-2776871.3615623503
3595,S8,rincluster2,199,1,irc2,9.368724300060421,-14.263929809909314,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f3595/ts-3595/,E(RB3LYP),=-4295.22681655,=-4293.536795,=-4293.447925,=-4293.446981,=-4293.661184,=1113,NImag=1,-2694315.32957184,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f3595/ts-3595/irc2,E(RB3LYP),=-4295.24307717,=-4293.550905,=-4293.461760,=-4293.460816,=-4293.676114,=1113,NImag=0,-2694324.69829614,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f3595/ts-3595/irc1,E(RB3LYP),=-4295.26467030,=-4293.572942,=-4293.482981,=-4293.482037,=-4293.698845,=1113,NImag=0,-2694338.96222595
3670,S5,cluster3qm,175,1,irc1,9.200551620218903,-14.523091440089047,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3670/ts-3670/,E(RB3LYP),=-3942.84557040,=-3941.368004,=-3941.286187,=-3941.285243,=-3941.486802,=1000,NImag=1,-2473322.3831230197,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3670/ts-3670/irc1,E(RB3LYP),=-3942.86300460,=-3941.382725,=-3941.300911,=-3941.299967,=-3941.501464,=1000,NImag=0,-2473331.58367464,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3670/ts-3670/irc2,E(RB3LYP),=-3942.88568514,=-3941.405534,=-3941.323283,=-3941.322339,=-3941.524608,=1000,NImag=0,-2473346.10676608
3713,S5,cluster3qm,205,0,irc1,6.784638119861484,-17.428462740033865,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3713/ts-3713/,E(RB3LYP),=-4088.52119901,=-4086.784668,=-4086.696581,=-4086.695636,=-4086.908569,=1142,NImag=1,-2564575.99613319,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3713/ts-3713/irc1,E(RB3LYP),=-4088.53512983,=-4086.795953,=-4086.707934,=-4086.706990,=-4086.919381,=1142,NImag=0,-2564582.78077131,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3713/ts-3713/irc2,E(RB3LYP),=-4088.56222859,=-4086.822399,=-4086.733960,=-4086.733016,=-4086.947155,=1142,NImag=0,-2564600.20923405
3808,S8,rincluster1,188,0,irc2,10.623116789851338,-14.322288239840418,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f3808/ts-3808/,E(RB3LYP),=-4250.08772114,=-4248.510537,=-4248.423509,=-4248.422565,=-4248.635604,=1078,NImag=1,-2666061.32786604,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f3808/ts-3808/irc2,E(RB3LYP),=-4250.10574044,=-4248.526167,=-4248.438913,=-4248.437969,=-4248.652533,=1078,NImag=0,-2666071.95098283,/project/dwappett/CM-MD-250-set/opts/S8_rincluster1/f3808/ts-3808/irc1,E(RB3LYP),=-4250.13408582,=-4248.552527,=-4248.466330,=-4248.465386,=-4248.675357,=1078,NImag=0,-2666086.27327107
3858,S4,random5,199,0,irc1,14.736444839742035,-11.810365710407495,/project/dwappett/CM-MD-250-set/opts/S4_random5/f3858/ts-3858/,E(RB3LYP),=-4352.95875970,=-4351.277990,=-4351.190376,=-4351.189432,=-4351.403081,=1118,NImag=1,-2730548.94735831,/project/dwappett/CM-MD-250-set/opts/S4_random5/f3858/ts-3858/irc1,E(RB3LYP),=-4352.98436978,=-4351.301232,=-4351.213779,=-4351.212835,=-4351.426565,=1118,NImag=0,-2730563.68380315,/project/dwappett/CM-MD-250-set/opts/S4_random5/f3858/ts-3858/irc2,E(RB3LYP),=-4353.00325338,=-4351.319814,=-4351.231883,=-4351.230938,=-4351.445386,=1118,NImag=0,-2730575.4941688604
3987,S5,cluster3qm,206,1,irc2,7.428463379852474,-15.140561279840767,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3987/ts-3987/,E(RB3LYP),=-4503.23447823,=-4501.490917,=-4501.400318,=-4501.399374,=-4501.614832,=1165,NImag=1,-2824808.32322832,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3987/ts-3987/irc2,E(RB3LYP),=-4503.24731309,=-4501.502317,=-4501.411323,=-4501.410379,=-4501.626670,=1165,NImag=0,-2824815.7516917,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f3987/ts-3987/irc1,E(RB3LYP),=-4503.27480008,=-4501.528255,=-4501.437597,=-4501.436653,=-4501.650798,=1165,NImag=0,-2824830.89225298
4000,S1,sampling,200,0,irc2,7.481174220331013,-24.82115804962814,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f4000/ts-4000/,E(RB3LYP),=-4408.10174339,=-4406.421789,=-4406.335226,=-4406.334282,=-4406.543586,=1134,NImag=1,-2765150.16565086,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f4000/ts-4000/irc2,E(RB3LYP),=-4408.11485914,=-4406.433116,=-4406.346246,=-4406.345302,=-4406.555508,=1134,NImag=0,-2765157.6468250803,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f4000/ts-4000/irc1,E(RB3LYP),=-4408.15756183,=-4406.473970,=-4406.387847,=-4406.386903,=-4406.595063,=1134,NImag=0,-2765182.46798313
4070,S8,rincluster2,190,0,irc2,7.849522590171546,-19.132779899984598,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f4070/ts-4070/,E(RB3LYP),=-4251.33807543,=-4249.734587,=-4249.649230,=-4249.648286,=-4249.852881,=1082,NImag=1,-2666825.18135631,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f4070/ts-4070/irc2,E(RB3LYP),=-4251.34940476,=-4249.744898,=-4249.658932,=-4249.657988,=-4249.865390,=1082,NImag=0,-2666833.0308789,/project/dwappett/CM-MD-250-set/opts/S8_rincluster2/f4070/ts-4070/irc1,E(RB3LYP),=-4251.38301828,=-4249.776610,=-4249.691040,=-4249.690096,=-4249.895880,=1082,NImag=0,-2666852.1636588
4114,S6,active2cluster2,203,1,irc1,10.623744299635291,-17.083959749899805,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4114/ts-4114/,E(RB3LYP),=-4538.14590797,=-4536.433516,=-4536.340064,=-4536.339120,=-4536.561603,=1162,NImag=1,-2846737.77149853,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4114/ts-4114/irc1,E(RB3LYP),=-4538.16555133,=-4536.450510,=-4536.357173,=-4536.356228,=-4536.578533,=1162,NImag=0,-2846748.39524283,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4114/ts-4114/irc2,E(RB3LYP),=-4538.19422320,=-4536.478780,=-4536.385433,=-4536.384488,=-4536.605758,=1162,NImag=0,-2846765.4792025797
4165,S3,random4,213,0,irc2,10.32253949996084,-13.406123640015721,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4165/ts-4165/,E(RB3LYP),=-4768.97905111,=-4767.189620,=-4767.095391,=-4767.094447,=-4767.318174,=1222,NImag=1,-2991539.82736674,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4165/ts-4165/irc2,E(RB3LYP),=-4768.99480069,=-4767.204393,=-4767.109678,=-4767.108734,=-4767.334624,=1222,NImag=0,-2991550.14990624,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4165/ts-4165/irc1,E(RB3LYP),=-4769.01900966,=-4767.226553,=-4767.132072,=-4767.131127,=-4767.355988,=1222,NImag=0,-2991563.55602988
4202,S7,activecluster2,195,0,irc1,10.042042530607432,-15.068397629540414,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f4202/ts-4202/,E(RB3LYP),=-4458.11396177,=-4456.477031,=-4456.387767,=-4456.386823,=-4456.602459,=1130,NImag=1,-2796562.6090470897,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f4202/ts-4202/irc1,E(RB3LYP),=-4458.13491369,=-4456.495223,=-4456.406382,=-4456.405437,=-4456.618462,=1130,NImag=0,-2796572.6510896203,/project/dwappett/CM-MD-250-set/opts/S7_activecluster2/f4202/ts-4202/irc2,E(RB3LYP),=-4458.15728742,=-4456.517216,=-4456.427987,=-4456.427042,=-4456.642475,=1130,NImag=0,-2796587.71948725
4448,S4,random5,158,0,irc2,10.313754359958693,-15.946911630220711,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4448/ts-4448/,E(RB3LYP),=-3218.52983379,=-3217.185474,=-3217.114075,=-3217.113131,=-3217.293029,=889,NImag=1,-2018883.5486277898,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4448/ts-4448/irc2,E(RB3LYP),=-3218.54484992,=-3217.199623,=-3217.127451,=-3217.126507,=-3217.309465,=889,NImag=0,-2018893.8623821498,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4448/ts-4448/irc1,E(RB3LYP),=-3218.57557316,=-3217.228060,=-3217.156510,=-3217.155566,=-3217.334878,=889,NImag=0,-2018909.80929378
4591,S4,random5,200,1,irc1,11.200425989925861,-12.023719110060483,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4591/ts-4591/,E(RB3LYP),=-4461.72326982,=-4460.034561,=-4459.944377,=-4459.943433,=-4460.159404,=1144,NImag=1,-2798794.62760404,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4591/ts-4591/irc1,E(RB3LYP),=-4461.74165106,=-4460.050981,=-4459.960285,=-4459.959341,=-4460.177253,=1144,NImag=0,-2798805.82803003,/project/dwappett/CM-MD-250-set/opts/S4_random5/f4591/ts-4591/irc2,E(RB3LYP),=-4461.76279927,=-4460.071166,=-4459.980566,=-4459.979621,=-4460.196414,=1144,NImag=0,-2798817.85174914
4688,S2,random1,203,0,irc2,12.201304440386593,-17.875877369660884,/project/dwappett/CM-MD-250-set/opts/S2_random1/f4688/ts-4688/,E(RB3LYP),=-4484.52478437,=-4482.819771,=-4482.729855,=-4482.728911,=-4482.946435,=1152,NImag=1,-2813093.71742685,/project/dwappett/CM-MD-250-set/opts/S2_random1/f4688/ts-4688/irc2,E(RB3LYP),=-4484.54567447,=-4482.838462,=-4482.748550,=-4482.747606,=-4482.965879,=1152,NImag=0,-2813105.9187312904,/project/dwappett/CM-MD-250-set/opts/S2_random1/f4688/ts-4688/irc1,E(RB3LYP),=-4484.57754114,=-4482.868474,=-4482.779128,=-4482.778183,=-4482.994366,=1152,NImag=0,-2813123.79460866
4777,S6,active2cluster2,205,1,irc1,11.521711109671742,-11.364206100348383,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4777/ts-4777/,E(RB3LYP),=-4448.09331930,=-4446.362192,=-4446.270980,=-4446.270036,=-4446.490117,=1149,NImag=1,-2790217.01331867,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4777/ts-4777/irc1,E(RB3LYP),=-4448.11445995,=-4446.380446,=-4446.289249,=-4446.288305,=-4446.508478,=1149,NImag=0,-2790228.5350297797,/project/dwappett/CM-MD-250-set/opts/S6_active2cluster2/f4777/ts-4777/irc2,E(RB3LYP),=-4448.13144230,=-4446.397686,=-4446.305925,=-4446.304981,=-4446.526588,=1149,NImag=0,-2790239.89923588
4909,S3,random4,185,0,irc1,8.0559733803384,-15.43235342996195,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4909/ts-4909/,E(RB3LYP),=-4173.66735761,=-4172.113810,=-4172.030710,=-4172.029766,=-4172.232528,=1060,NImag=1,-2618117.63364528,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4909/ts-4909/irc1,E(RB3LYP),=-4173.68169268,=-4172.126065,=-4172.042681,=-4172.041737,=-4172.245366,=1060,NImag=0,-2618125.68961866,/project/dwappett/CM-MD-250-set/opts/S3_random4/f4909/ts-4909/irc2,E(RB3LYP),=-4173.70645286,=-4172.150254,=-4172.066656,=-4172.065712,=-4172.269959,=1060,NImag=0,-2618141.12197209
5000,S1,sampling,162,0,irc2,6.602032709866762,-19.11458210973069,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f5000/ts-5000/,E(RB3LYP),=-3656.03129920,=-3654.656698,=-3654.581917,=-3654.580973,=-3654.767233,=920,NImag=1,-2293402.98637983,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f5000/ts-5000/irc2,E(RB3LYP),=-3656.04437364,=-3654.667817,=-3654.592845,=-3654.591901,=-3654.777754,=920,NImag=0,-2293409.58841254,/project/dwappett/CM-MD-250-set/opts/S1_sampling/f5000/ts-5000/irc1,E(RB3LYP),=-3656.06872892,=-3654.692695,=-3654.616749,=-3654.615805,=-3654.808215,=920,NImag=0,-2293428.7029946498
5084,S2,random1,193,0,irc1,11.364206099882722,-13.830947909969836,/project/dwappett/CM-MD-250-set/opts/S2_random1/f5084/ts-5084/,E(RB3LYP),=-4327.76416197,=-4326.136013,=-4326.047556,=-4326.046612,=-4326.259131,=1100,NImag=1,-2714770.86729381,/project/dwappett/CM-MD-250-set/opts/S2_random1/f5084/ts-5084/irc1,E(RB3LYP),=-4327.77966791,=-4326.150558,=-4326.061038,=-4326.060094,=-4326.277241,=1100,NImag=0,-2714782.23149991,/project/dwappett/CM-MD-250-set/opts/S2_random1/f5084/ts-5084/irc2,E(RB3LYP),=-4327.80126240,=-4326.172140,=-4326.082065,=-4326.081121,=-4326.299282,=1100,NImag=0,-2714796.06244782
5133,S5,cluster3qm,209,0,irc1,11.512925970368087,-11.074923990294337,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f5133/ts-5133/,E(RB3LYP),=-4637.42503843,=-4635.661190,=-4635.567065,=-4635.566121,=-4635.791128,=1188,NImag=1,-2909005.2907312796,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f5133/ts-5133/irc1,E(RB3LYP),=-4637.44653783,=-4635.680554,=-4635.586291,=-4635.585347,=-4635.809475,=1188,NImag=0,-2909016.80365725,/project/dwappett/CM-MD-250-set/opts/S5_cluster3qm/f5133/ts-5133/irc2,E(RB3LYP),=-4637.46069268,=-4635.695031,=-4635.600068,=-4635.599124,=-4635.827124,=1188,NImag=0,-2909027.8785812403
5223,S7,activecluster3,232,0,irc1,10.853412959724665,-13.475149739999324,/project/dwappett/CM-MD-250-set/opts/S7_activecluster3/f5223/ts-5223/,E(RB3LYP),=-5280.34503898,=-5278.415460,=-5278.315875,=-5278.314931,=-5278.551380,=1359,NImag=1,-3312343.7764638,/project/dwappett/CM-MD-250-set/opts/S7_activecluster3/f5223/ts-5223/irc1,E(RB3LYP),=-5280.36753875,=-5278.434776,=-5278.335662,=-5278.334718,=-5278.568676,=1359,NImag=0,-3312354.62987676,/project/dwappett/CM-MD-250-set/opts/S7_activecluster3/f5223/ts-5223/irc2,E(RB3LYP),=-5280.38520804,=-5278.453272,=-5278.353117,=-5278.352173,=-5278.590150,=1359,NImag=0,-3312368.1050265
